PISY	Sapling	Alive	4.22405	63.2115	7.32104	4.05966	0	3.92961	--
PISY	Sapling	Alive	5.65013	56.2256	9.13472	4.67268	0	4.92169	--
PISY	Sapling	Alive	0.250941	60.9648	10.2992	5.05238	0	5.55868	--
PISY	Sapling	Alive	2.42148	61.5953	10.9775	5.26867	0	5.92969	--
PISY	Sapling	Alive	2.21475	58.7204	12.8132	5.83659	0	6.9338	--
PISY	Adult	Alive	6.73048	59.8266	--	6.1917	0	7.58504	0
PISY	Adult	Alive	0.806678	62.3841	--	6.2319	0	7.65994	0
PISY	Adult	Alive	2.69397	59.2236	--	6.44573	0	8.06264	0
PISY	Adult	Alive	5.23043	57.3743	--	6.47463	0	8.11761	0
PISY	Adult	Alive	0.719387	58.1518	--	6.54495	0	8.25195	0
PISY	Adult	Alive	4.49119	62.3366	--	6.62412	0	8.40414	0
PISY	Adult	Alive	6.96107	56.886	--	6.62503	0	8.4059	0
PISY	Adult	Alive	1.43466	57.677	--	6.68401	0	8.51996	0
PISY	Adult	Alive	3.99982	58.081	--	6.78128	0	8.70933	0
PISY	Adult	Alive	2.23428	63.5231	--	6.84827	0	8.84069	0
PISY	Adult	Alive	5.09676	62.1615	--	6.96347	0	9.06835	0
PISY	Adult	Alive	7.30093	61.0569	--	7.0833	0	9.30762	0
PISY	Adult	Alive	4.92762	56.9738	--	8.43145	0	12.1893	0
PISY	Adult	Alive	6.10624	61.1127	--	8.85905	0	13.1855	0
PISY	Adult	Alive	0.851314	62.1296	--	9.01902	0	13.5698	0
PISY	Adult	Alive	7.63065	56.8752	--	9.31663	0	14.3024	0
PISY	Adult	Alive	7.4721	61.2884	--	9.95458	0	15.9574	0
PISY	Adult	Alive	0.728999	60.1362	--	11.1206	0	19.3352	0
PISY	Adult	Alive	6.33051	60.0341	--	13.194	0	26.9619	0
PISY	Sapling	Alive	7.38772	65.0838	4.10309	2.90375	0	2.16939	--
PISY	Sapling	Alive	4.65509	69.4223	5.70857	3.49167	0	3.04759	--
PISY	Sapling	Alive	0.76265	70.8448	5.90853	3.56331	0	3.15697	--
PISY	Sapling	Alive	3.56037	69.1942	9.81938	4.89721	0	5.2962	--
PISY	Sapling	Alive	5.65356	66.9957	10.8064	5.21443	0	5.83608	--
PISY	Adult	Alive	0.737656	66.53	--	6.25441	0	7.702	0
PISY	Adult	Alive	3.68491	67.3065	--	6.27266	0	7.73616	0
PISY	Adult	Alive	2.98559	65.7657	--	6.47849	0	8.12498	0
PISY	Adult	Alive	1.4913	64.5511	--	6.65793	0	8.46946	0
PISY	Adult	Alive	3.12249	71.3221	--	6.72239	0	8.59451	0
PISY	Adult	Alive	3.23102	65.1711	--	6.80829	0	8.7622	0
PISY	Adult	Alive	2.4949	67.8204	--	6.81271	0	8.77086	0
PISY	Adult	Alive	7.66255	65.3173	--	7.11377	0	9.36886	0
PISY	Adult	Alive	4.13426	64.1464	--	7.27807	0	9.70199	0
PISY	Adult	Alive	1.60951	66.4581	--	7.35414	0	9.85789	0
PISY	Adult	Alive	2.64346	64.622	--	7.37787	0	9.90675	0
PISY	Adult	Alive	5.60298	67.4944	--	9.14913	0	13.8872	0
PISY	Adult	Alive	6.37329	69.9935	--	9.94478	0	15.9311	0
PISY	Adult	Alive	4.71342	69.104	--	10.8225	0	18.4226	0
PISY	Adult	Alive	0.949048	67.4073	--	10.9592	0	18.8366	0
PISY	Adult	Alive	0.421745	68.0949	--	12.4135	0	23.7828	0
PISY	Adult	Alive	7.21027	64.6373	--	13.0598	0	26.3826	0
PISY	Adult	Alive	7.9406	66.7407	--	13.3008	0	27.4337	0
PISY	Adult	Alive	7.10881	66.1614	--	13.9549	0	30.5595	0
PISY	Sapling	Alive	6.38922	79.8469	5.93602	3.57313	0	3.172	--
PISY	Sapling	Alive	5.71594	72.7459	6.87065	3.90323	0	3.68324	--
PISY	Sapling	Alive	2.32074	72.5863	7.45201	4.10484	0	4.00125	--
PISY	Sapling	Alive	1.54347	79.0238	7.46406	4.10898	0	4.00784	--
PISY	Sapling	Alive	5.51413	75.1296	8.03214	4.30321	0	4.31858	--
PISY	Sapling	Alive	6.54016	77.2687	10.2133	5.02472	0	5.51167	--
PISY	Sapling	Alive	7.76696	77.21	10.799	5.2121	0	5.83207	--
PISY	Adult	Alive	6.62906	72.605	--	6.23435	0	7.66452	0
PISY	Adult	Alive	6.12388	72.7087	--	6.92872	0	8.99943	0
PISY	Adult	Alive	0.479813	79.4115	--	7.16989	0	9.48211	0
PISY	Adult	Alive	1.03006	76.5941	--	7.21898	0	9.5816	0
PISY	Adult	Alive	3.21293	75.9014	--	7.27564	0	9.69701	0
PISY	Adult	Alive	4.24418	73.2254	--	7.50283	0	10.1658	0
PISY	Adult	Alive	1.99569	79.1096	--	9.95335	0	15.9541	0
PISY	Adult	Alive	6.05575	77.9408	--	10.4367	0	17.2935	0
PISY	Adult	Alive	4.72161	79.918	--	10.7512	0	18.2098	0
PISY	Adult	Alive	6.58167	74.8751	--	11.2901	0	19.8708	0
PISY	Adult	Alive	4.61977	78.7517	--	11.3394	0	20.0289	0
PISY	Adult	Alive	1.27677	74.4473	--	11.6781	0	21.1471	0
PISY	Adult	Alive	6.91033	75.8995	--	12.0951	0	22.6037	0
PISY	Adult	Alive	1.27719	72.4986	--	14.1383	0	31.5197	0
PISY	Sapling	Alive	0.871895	86.0478	3.95154	2.84707	0	2.08649	--
PISY	Sapling	Alive	4.03686	84.0945	6.85953	3.89935	0	3.67717	--
PISY	Sapling	Alive	7.70023	82.2546	12.7218	5.8089	0	6.88382	--
PISY	Adult	Alive	5.74679	81.1792	--	6.1855	0	7.5735	0
PISY	Adult	Alive	7.17156	81.6177	--	6.35732	0	7.89528	0
PISY	Adult	Alive	0.801309	85.7382	--	6.459	0	8.08787	0
PISY	Adult	Alive	6.77528	87.3691	--	6.50681	0	8.17899	0
PISY	Adult	Alive	6.60326	83.1177	--	6.63987	0	8.43456	0
PISY	Adult	Alive	3.99613	83.9775	--	6.73251	0	8.6142	0
PISY	Adult	Alive	7.01865	85.8268	--	7.08031	0	9.30162	0
PISY	Adult	Alive	1.01709	82.4033	--	7.16668	0	9.47561	0
PISY	Adult	Alive	3.35495	85.5035	--	7.24495	0	9.63445	0
PISY	Adult	Alive	7.96936	85.4442	--	7.58568	0	10.3391	0
PISY	Adult	Alive	3.32021	82.391	--	9.06328	0	13.6772	0
PISY	Adult	Alive	6.35004	87.106	--	9.47813	0	14.7101	0
PISY	Adult	Alive	0.426829	87.5376	--	9.49775	0	14.7601	0
PISY	Adult	Alive	4.61933	82.2509	--	10.7427	0	18.1843	0
PISY	Adult	Alive	3.17509	80.8909	--	11.5163	0	20.606	0
PISY	Sapling	Alive	0.637377	94.6809	3.84009	2.80525	0	2.02553	--
PISY	Sapling	Alive	1.04524	88.5618	4.28177	2.97032	0	2.26713	--
PISY	Sapling	Alive	5.16927	95.9782	4.61262	3.09281	0	2.4481	--
PISY	Sapling	Alive	0.406269	91.555	5.74063	3.50318	0	3.06513	--
PISY	Adult	Alive	3.83975	89.5972	--	6.61865	0	8.39361	0
PISY	Adult	Alive	7.41326	95.9247	--	6.6515	0	8.45702	0
PISY	Adult	Alive	5.68513	90.5671	--	6.73724	0	8.6234	0
PISY	Adult	Alive	0.861406	89.6651	--	7.15059	0	9.44309	0
PISY	Adult	Alive	2.08262	89.5386	--	7.30099	0	9.74885	0
PISY	Adult	Alive	2.34656	90.9191	--	7.71319	0	10.6086	0
PISY	Adult	Alive	4.57823	88.6943	--	7.92915	0	11.0724	0
PISY	Adult	Alive	3.91731	91.5378	--	9.86413	0	15.7153	0
PISY	Adult	Alive	2.36154	94.7426	--	9.99015	0	16.0534	0
PISY	Adult	Alive	1.23495	94.468	--	11.102	0	19.277	0
PISY	Adult	Alive	7.70256	93.1794	--	11.3868	0	20.1822	0
PISY	Adult	Alive	1.61004	93.9336	--	12.4332	0	23.8576	0
PISY	Adult	Alive	4.33	92.2631	--	14.0281	0	30.9381	0
PISY	Sapling	Alive	1.81283	98.6704	9.76961	4.88101	0	5.26897	--
PISY	Sapling	Alive	1.8276	96.8276	9.9258	4.93178	0	5.35441	--
PISY	Sapling	Alive	3.68222	97.6114	13.6453	6.08587	0	7.38899	--
PISY	Adult	Alive	2.68283	98.7845	--	6.52166	0	8.20737	0
PISY	Adult	Alive	5.57099	96.6041	--	6.8585	0	8.8608	0
PISY	Adult	Alive	0.66171	97.6385	--	7.85099	0	10.9034	0
PISY	Adult	Alive	1.66988	99.762	--	8.15788	0	11.5742	0
PISY	Adult	Alive	2.28913	98.2346	--	8.6271	0	12.6397	0
PISY	Adult	Alive	1.32983	97.2559	--	8.80868	0	13.0659	0
PISY	Adult	Alive	4.62732	99.483	--	9.30807	0	14.281	0
PISY	Adult	Alive	2.64804	98.1306	--	9.91352	0	15.8472	0
PISY	Adult	Alive	5.29589	99.0046	--	10.434	0	17.2858	0
PISY	Adult	Alive	6.58657	99.0345	--	11.0997	0	19.2699	0
PISY	Adult	Alive	1.44935	99.7682	--	11.9685	0	22.1516	0
PISY	Sapling	Alive	14.5852	1.40074	4.41945	3.02141	0	2.34244	--
PISY	Sapling	Alive	8.45146	2.23345	4.81176	3.16607	0	2.55703	--
PISY	Sapling	Alive	14.0395	5.31426	5.838	3.53808	0	3.11838	--
PISY	Sapling	Alive	15.0504	3.70141	8.23267	4.37114	0	4.42827	--
PISY	Sapling	Alive	12.9878	5.14441	9.16015	4.68109	0	4.9356	--
PISY	Sapling	Alive	15.7193	7.12795	9.53005	4.80278	0	5.13794	--
PISY	Sapling	Alive	8.02505	4.18115	11.4404	5.41427	0	6.18292	--
PISY	Adult	Alive	11.1905	7.86327	--	6.52046	0	8.20507	0
PISY	Adult	Alive	8.43397	6.0687	--	6.68499	0	8.52186	0
PISY	Adult	Alive	11.1319	1.3287	--	6.73738	0	8.62367	0
PISY	Adult	Alive	15.1711	3.1752	--	6.81064	0	8.76681	0
PISY	Adult	Alive	12.8733	4.16948	--	6.95808	0	9.05764	0
PISY	Adult	Alive	13.7561	3.16396	--	8.77307	0	12.9817	0
PISY	Adult	Alive	13.5918	1.73259	--	11.2636	0	19.7861	0
PISY	Adult	Alive	10.9183	4.09615	--	11.4816	0	20.4918	0
PISY	Adult	Alive	9.81422	4.83394	--	11.617	0	20.9413	0
PISY	Adult	Alive	9.42738	0.120846	--	11.8683	0	21.7998	0
PISY	Sapling	Alive	14.7946	15.577	3.99083	2.86179	0	2.10799	--
PISY	Sapling	Alive	9.61527	11.7534	4.14419	2.91909	0	2.19187	--
PISY	Sapling	Alive	8.91913	10.2461	6.41909	3.74467	0	3.43624	--
PISY	Sapling	Alive	10.7817	12.4216	7.2812	4.04589	0	3.90781	--
PISY	Sapling	Alive	15.1019	14.9734	9.68559	4.85362	0	5.22302	--
PISY	Sapling	Alive	11.2322	11.5044	12.5943	5.77019	0	6.8141	--
PISY	Sapling	Alive	8.54533	11.5177	13.6348	6.08274	0	7.38323	--
PISY	Adult	Alive	9.60285	12.5796	--	6.1832	0	7.56923	0
PISY	Adult	Alive	14.9256	8.75221	--	6.68963	0	8.53087	0
PISY	Adult	Alive	11.1498	12.154	--	6.92376	0	8.98961	0
PISY	Adult	Alive	8.18957	12.4427	--	6.98281	0	9.10679	0
PISY	Adult	Alive	14.2814	10.3999	--	7.07038	0	9.28169	0
PISY	Adult	Alive	13.0648	13.7235	--	7.16804	0	9.47835	0
PISY	Adult	Alive	11.2291	15.6806	--	9.05458	0	13.6561	0
PISY	Adult	Alive	13.3856	10.2134	--	9.93413	0	15.9025	0
PISY	Adult	Alive	13.4666	9.68107	--	11.9396	0	22.0497	0
PISY	Adult	Alive	9.86542	9.00288	--	13.9952	0	30.7673	0
PISY	Adult	Alive	9.15254	15.7397	--	14.0258	0	30.9258	0
PISY	Sapling	Alive	9.9191	20.5606	5.48658	3.41173	0	2.92616	--
PISY	Sapling	Alive	11.1386	23.1498	7.49807	4.12069	0	4.02644	--
